METER_NO,TASK,REASON
111210805577,Disconnect,09.04.2024 16:34:07 da qarzdor: 66640.42
111220080501,Disconnect,09.04.2024 16:34:07 da qarzdor: 155063.15
EX-3087424,Connect,09.04.2024 16:34:07 da haqdor: -9396.16
111190287255,Connect,09.04.2024 16:34:07 da haqdor: -8085.8
EX-2309826,Connect,09.04.2024 16:34:07 da haqdor: -69373.72
111200237212,Connect,09.04.2024 16:34:07 da haqdor: -119827.52
EX-2431321,Connect,09.04.2024 16:34:08 da haqdor: -14577.45
111190011999,Connect,09.04.2024 16:34:08 da haqdor: -75.63
EX-2966328,Disconnect,09.04.2024 16:34:08 da qarzdor: 488.92
EX-2879950,Connect,09.04.2024 16:34:08 da haqdor: -84920.8
021180019306,Connect,09.04.2024 16:34:08 da haqdor: -49696.16
121205706791,Connect,09.04.2024 16:34:08 da haqdor: -49607.8
021198069972,Connect,09.04.2024 16:34:08 da haqdor: -28134
EX-2523491,Connect,09.04.2024 16:34:08 da haqdor: -99779.45
111210686198,Disconnect,09.04.2024 16:34:08 da qarzdor: 195195.4
021198276346,Connect,09.04.2024 16:34:08 da haqdor: -49459.59
021180088384,Connect,09.04.2024 16:34:08 da haqdor: -38375.19
021190529709,Connect,09.04.2024 16:34:08 da haqdor: -41146.55
111190049347,Disconnect,09.04.2024 16:34:08 da qarzdor: 13537.77
021190695570,Connect,09.04.2024 16:34:08 da haqdor: -9482.46
021230314061,Disconnect,09.04.2024 16:34:08 da qarzdor: 3743677.47
111210400167,Connect,09.04.2024 16:34:08 da haqdor: -24455.07
111190001283,Connect,09.04.2024 16:34:09 da haqdor: -7931.18
021190259010,Connect,09.04.2024 16:34:09 da haqdor: -27339.77
111200425689,Connect,09.04.2024 16:34:09 da haqdor: -34398.22
021190480165,Connect,09.04.2024 16:34:09 da haqdor: -65762.79
111210466983,Connect,09.04.2024 16:34:09 da haqdor: -44839.75
111210677605,Connect,09.04.2024 16:34:09 da haqdor: -64613
111200793764,Disconnect,09.04.2024 16:34:09 da qarzdor: 113601.38
021190845435,Connect,09.04.2024 16:34:09 da haqdor: -38353.9
111190063543,Disconnect,09.04.2024 16:34:09 da qarzdor: 582556.58
021198189375,Disconnect,09.04.2024 16:34:09 da qarzdor: 1246.85
021190619058,Connect,09.04.2024 16:34:09 da haqdor: -16771.92
111210205203,Disconnect,09.04.2024 16:34:09 da qarzdor: 38899.59
111210436273,Connect,09.04.2024 16:34:09 da haqdor: -21445
021190320088,Connect,09.04.2024 16:34:09 da haqdor: -145646.4
111210020339,Disconnect,09.04.2024 16:34:09 da qarzdor: 81215.6
111190021514,Connect,09.04.2024 16:34:09 da haqdor: -40033.58
021198262282,Connect,09.04.2024 16:34:09 da haqdor: -49509.96
111220054704,Connect,09.04.2024 16:34:09 da haqdor: -11390.02
111200250485,Connect,09.04.2024 16:34:10 da haqdor: -32516.62
111210595435,Disconnect,09.04.2024 16:34:10 da qarzdor: 5174823.27
021180102451,Connect,09.04.2024 16:34:10 da haqdor: -121904.75
111200190044,Connect,09.04.2024 16:34:10 da haqdor: -48794.61
111190014470,Disconnect,09.04.2024 16:34:10 da qarzdor: 76929.53
111210604283,Connect,09.04.2024 16:34:10 da haqdor: -46306.53
EX-2476763,Connect,09.04.2024 16:34:10 da haqdor: -9059
EX-2249269,Connect,09.04.2024 16:34:10 da haqdor: -117255.24
EX-2827547,Connect,09.04.2024 16:34:10 da haqdor: -45942.33
EX-2222073,Connect,09.04.2024 16:34:10 da haqdor: -196259.28
111200520981,Connect,09.04.2024 16:34:10 da haqdor: -20777.65
111190074343,Disconnect,09.04.2024 16:34:10 da qarzdor: 649986.42
111220053469,Connect,09.04.2024 16:34:10 da haqdor: -25698.47
111210022257,Connect,09.04.2024 16:34:10 da haqdor: -22588.28
EX-3088219,Connect,09.04.2024 16:34:10 da haqdor: -19202.3
EX-2974261,Connect,09.04.2024 16:34:10 da haqdor: -257333.93
111190311483,Connect,09.04.2024 16:34:10 da haqdor: -49586.29
121205764516,Connect,09.04.2024 16:34:10 da haqdor: -33370
111200229191,Connect,09.04.2024 16:34:11 da haqdor: -53710.75
111190254185,Connect,09.04.2024 16:34:11 da haqdor: -16526.04
EX-3036840,Connect,09.04.2024 16:34:11 da haqdor: -46148.79
121205255601,Connect,09.04.2024 16:34:11 da haqdor: -10095.65
111200115047,Connect,09.04.2024 16:34:11 da haqdor: -29897.97
111210517839,Disconnect,09.04.2024 16:34:11 da qarzdor: 1445373.9
121205700558,Connect,09.04.2024 16:34:11 da haqdor: -19806.87
121206314674,Connect,09.04.2024 16:34:11 da haqdor: -8209.73
121205473517,Connect,09.04.2024 16:34:11 da haqdor: -22767.78
121206592117,Connect,09.04.2024 16:34:11 da haqdor: -44567.01
121205789183,Connect,09.04.2024 16:34:11 da haqdor: -17867.22
021230015938,Connect,09.04.2024 16:34:11 da haqdor: -46210.4
121206346138,Disconnect,09.04.2024 16:34:11 da qarzdor: 4276.18
121206151341,Connect,09.04.2024 16:34:11 da haqdor: -28097.89
121205488631,Connect,09.04.2024 16:34:11 da haqdor: -15468.31
111190005985,Disconnect,09.04.2024 16:34:11 da qarzdor: 2107.99
121206148862,Connect,09.04.2024 16:34:11 da haqdor: -33949.51
121206688870,Connect,09.04.2024 16:34:11 da haqdor: -45184.27
111190013904,Connect,09.04.2024 16:34:11 da haqdor: -66085
111190101363,Connect,09.04.2024 16:34:12 da haqdor: -91149.75
111210857429,Disconnect,09.04.2024 16:34:12 da qarzdor: 456316
121206112785,Connect,09.04.2024 16:34:12 da haqdor: -63699.92
021198026850,Connect,09.04.2024 16:34:12 da haqdor: -121996.68
121205383941,Connect,09.04.2024 16:34:12 da haqdor: -342126.33
021190784144,Connect,09.04.2024 16:34:12 da haqdor: -15442.6
021230015932,Connect,09.04.2024 16:34:12 da haqdor: -23328.8
111210344923,Disconnect,09.04.2024 16:34:12 da qarzdor: 435447.77
021198041955,Connect,09.04.2024 16:34:12 da haqdor: -69321.3
111210773023,Disconnect,09.04.2024 16:34:12 da qarzdor: 1197259.11
021190223883,Connect,09.04.2024 16:34:12 da haqdor: -99177.9
121206275678,Connect,09.04.2024 16:34:12 da haqdor: -34740.63
111210560299,Disconnect,09.04.2024 16:34:12 da qarzdor: 74028.7
111210265272,Disconnect,09.04.2024 16:34:12 da qarzdor: 103220.57
121206142953,Connect,09.04.2024 16:34:12 da haqdor: -7645
121205601547,Connect,09.04.2024 16:34:12 da haqdor: -60390.94
021190897271,Connect,09.04.2024 16:34:12 da haqdor: -28248.18
021201125205,Connect,09.04.2024 16:34:12 da haqdor: -8793.14
021211159465,Connect,09.04.2024 16:34:12 da haqdor: -247324.02
121205497917,Connect,09.04.2024 16:34:13 da haqdor: -56889.67
121205612767,Connect,09.04.2024 16:34:13 da haqdor: -48963.3
121206524864,Disconnect,09.04.2024 16:34:13 da qarzdor: 740
121206299282,Disconnect,09.04.2024 16:34:13 da qarzdor: 508.28
111220029418,Disconnect,09.04.2024 16:34:13 da qarzdor: 181502.85
111210878521,Disconnect,09.04.2024 16:34:13 da qarzdor: 3484.78
121205710434,Disconnect,09.04.2024 16:34:13 da qarzdor: 2994.57
111200561280,Disconnect,09.04.2024 16:34:13 da qarzdor: 128908.63
111210575444,Connect,09.04.2024 16:34:13 da haqdor: -55458.24
111220118114,Disconnect,09.04.2024 16:34:13 da qarzdor: 422152.44
121206789861,Connect,09.04.2024 16:34:13 da haqdor: -20796.55
121205548049,Connect,09.04.2024 16:34:13 da haqdor: -151601.07
111210799324,Connect,09.04.2024 16:34:13 da haqdor: -34.45
123200486683,Connect,09.04.2024 16:34:13 da haqdor: -246907.13
111210780576,Connect,09.04.2024 16:34:13 da haqdor: -154442.48
121206572209,Connect,09.04.2024 16:34:13 da haqdor: -40468.4
EX-173332,Connect,09.04.2024 16:34:13 da haqdor: -89911
201920067718,Connect,09.04.2024 16:34:13 da haqdor: -46089.45
111210786715,Disconnect,09.04.2024 16:34:13 da qarzdor: 59374.98
111200725162,Connect,09.04.2024 16:34:13 da haqdor: -9654.67
111220127602,Disconnect,09.04.2024 16:34:13 da qarzdor: 6451625.98
111200424659,Connect,09.04.2024 16:34:14 da haqdor: -7842.49
111190072243,Disconnect,09.04.2024 16:34:14 da qarzdor: 5065612.34
111200920819,Disconnect,09.04.2024 16:34:14 da qarzdor: 199700.65
EX-2239090,Connect,09.04.2024 16:34:14 da haqdor: -137972.86
021190945823,Connect,09.04.2024 16:34:14 da haqdor: -40742.36
111200227311,Connect,09.04.2024 16:34:14 da haqdor: -88630
111200550131,Connect,09.04.2024 16:34:14 da haqdor: -31978.53
EX-2241607,Connect,09.04.2024 16:34:14 da haqdor: -98434.49
EX-2214991,Connect,09.04.2024 16:34:14 da haqdor: -29697.46
111210791383,Disconnect,09.04.2024 16:34:14 da qarzdor: 6105.66
111210786365,Disconnect,09.04.2024 16:34:14 da qarzdor: 319981.8
121205299760,Connect,09.04.2024 16:34:14 da haqdor: -60602.1
123200483814,Connect,09.04.2024 16:34:14 da haqdor: -52382.55
121205057047,Connect,09.04.2024 16:34:14 da haqdor: -71802.15
121205247925,Connect,09.04.2024 16:34:14 da haqdor: -39040.79
111200651446,Connect,09.04.2024 16:34:14 da haqdor: -30337.6
123200305907,Connect,09.04.2024 16:34:15 da haqdor: -422085.9
121206397448,Connect,09.04.2024 16:34:15 da haqdor: -29812.54
123200326577,Connect,09.04.2024 16:34:15 da haqdor: -175726.08
121205472317,Connect,09.04.2024 16:34:15 da haqdor: -21716.17
021198037020,Connect,09.04.2024 16:34:15 da haqdor: -106490.9
121206339616,Disconnect,09.04.2024 16:34:15 da qarzdor: 1177.9
111210669025,Connect,09.04.2024 16:34:15 da haqdor: -31481.34
111210594373,Connect,09.04.2024 16:34:15 da haqdor: -10449.83
111210654329,Disconnect,09.04.2024 16:34:15 da qarzdor: 1142173.62
111190066833,Connect,09.04.2024 16:34:15 da haqdor: -6809.44
111210248464,Connect,09.04.2024 16:34:15 da haqdor: -9440.45
021198257345,Connect,09.04.2024 16:34:15 da haqdor: -17752.39
021190245509,Connect,09.04.2024 16:34:15 da haqdor: -23433.24
021211174243,Connect,09.04.2024 16:34:15 da haqdor: -47370.15
111220028658,Disconnect,09.04.2024 16:34:15 da qarzdor: 2865.43
021211145862,Connect,09.04.2024 16:34:15 da haqdor: -49558.53
111190156870,Connect,09.04.2024 16:34:15 da haqdor: -66121.56
111220186566,Connect,09.04.2024 16:34:15 da haqdor: -1428.57
111190158018,Connect,09.04.2024 16:34:15 da haqdor: -80285.19
021190514046,Connect,09.04.2024 16:34:16 da haqdor: -31662.97
023190036940,Connect,09.04.2024 16:34:16 da haqdor: -1578898.63
111210105507,Disconnect,09.04.2024 16:34:16 da qarzdor: 12053.91
111210253086,Connect,09.04.2024 16:34:16 da haqdor: -62725.77
113210090570,Connect,09.04.2024 16:34:16 da haqdor: -256494.37
111210671216,Disconnect,09.04.2024 16:34:16 da qarzdor: 333297.54
021211172449,Connect,09.04.2024 16:34:16 da haqdor: -26419.9
111210646841,Disconnect,09.04.2024 16:34:16 da qarzdor: 1366668.09
111200006026,Disconnect,09.04.2024 16:34:16 da qarzdor: 13809.96
021190341848,Connect,09.04.2024 16:34:16 da haqdor: -10363.44
111210620804,Disconnect,09.04.2024 16:34:16 da qarzdor: 123219.96
021190773278,Connect,09.04.2024 16:34:16 da haqdor: -17870.22
021211183763,Connect,09.04.2024 16:34:16 da haqdor: -27502.4
111190068736,Disconnect,09.04.2024 16:34:16 da qarzdor: 1761.5
111200728636,Disconnect,09.04.2024 16:34:16 da qarzdor: 207284.03
111220118498,Connect,09.04.2024 16:34:16 da haqdor: -18130.97
021190779114,Connect,09.04.2024 16:34:16 da haqdor: -28939.11
EX-2176405,Connect,09.04.2024 16:34:17 da haqdor: -127197.98
111210270308,Disconnect,09.04.2024 16:34:17 da qarzdor: 2096373.11
111220094428,Disconnect,09.04.2024 16:34:17 da qarzdor: 217566.15
021198221099,Connect,09.04.2024 16:34:17 da haqdor: -13030.5
EX-2976632,Connect,09.04.2024 16:34:17 da haqdor: -10126.84
111190067485,Disconnect,09.04.2024 16:34:17 da qarzdor: 31724.96
201830001972,Connect,09.04.2024 16:34:17 da haqdor: -590076.98
021191003422,Connect,09.04.2024 16:34:17 da haqdor: -51288.78
121205722257,Connect,09.04.2024 16:34:17 da haqdor: -9115.42
EX-2134961,Connect,09.04.2024 16:34:17 da haqdor: -35673.7
121206431703,Connect,09.04.2024 16:34:17 da haqdor: -24471.5
EX-2483395,Connect,09.04.2024 16:34:17 da haqdor: -25065.37
111190024157,Connect,09.04.2024 16:34:17 da haqdor: -48912.9
111190037746,Connect,09.04.2024 16:34:17 da haqdor: -55679.38
EX-2430740,Connect,09.04.2024 16:34:17 da haqdor: -16789.16
111200902273,Connect,09.04.2024 16:34:17 da haqdor: -79835.56
121206628461,Connect,09.04.2024 16:34:17 da haqdor: -8313.39
121205387024,Connect,09.04.2024 16:34:17 da haqdor: -26998.12
111190015373,Disconnect,09.04.2024 16:34:17 da qarzdor: 205648.71
021218317152,Connect,09.04.2024 16:34:18 da haqdor: -5083.65
111200181699,Connect,09.04.2024 16:34:18 da haqdor: -57501.4
121206655382,Connect,09.04.2024 16:34:18 da haqdor: -36776.43
021211141165,Connect,09.04.2024 16:34:18 da haqdor: -58887.62
111190133806,Connect,09.04.2024 16:34:18 da haqdor: -56245
121205080433,Connect,09.04.2024 16:34:18 da haqdor: -9710.3
021190340970,Connect,09.04.2024 16:34:18 da haqdor: -156244.6
121205053426,Connect,09.04.2024 16:34:18 da haqdor: -50383.2
111220191804,Connect,09.04.2024 16:34:18 da haqdor: -45847.66
111190075565,Connect,09.04.2024 16:34:18 da haqdor: -11031.48
111190000276,Disconnect,09.04.2024 16:34:18 da qarzdor: 1185.84
123200417472,Connect,09.04.2024 16:34:18 da haqdor: -544238.85
111200221954,Connect,09.04.2024 16:34:18 da haqdor: -12674.96
121206798929,Connect,09.04.2024 16:34:18 da haqdor: -3733.68
111210330653,Connect,09.04.2024 16:34:18 da haqdor: -3031.34
021218336283,Connect,09.04.2024 16:34:18 da haqdor: -33076.73
111190054212,Disconnect,09.04.2024 16:34:18 da qarzdor: 97599.38
121206078003,Connect,09.04.2024 16:34:18 da haqdor: -29134.96
121206584550,Connect,09.04.2024 16:34:18 da haqdor: -19629
121205318836,Connect,09.04.2024 16:34:18 da haqdor: -37880.6
121205219500,Connect,09.04.2024 16:34:19 da haqdor: -10039.75
111190055089,Disconnect,09.04.2024 16:34:19 da qarzdor: 392391.8
121205263351,Connect,09.04.2024 16:34:19 da haqdor: -81765.12
111210691726,Connect,09.04.2024 16:34:19 da haqdor: -153776.7
201920073412,Connect,09.04.2024 16:34:19 da haqdor: -101408.81
121205426763,Connect,09.04.2024 16:34:19 da haqdor: -22834.49
EX-2105733,Connect,09.04.2024 16:34:19 da haqdor: -13592.56
121205016764,Connect,09.04.2024 16:34:19 da haqdor: -51817.35
123200463500,Connect,09.04.2024 16:34:19 da haqdor: -92020.65
111190035050,Disconnect,09.04.2024 16:34:19 da qarzdor: 200215.44
121206753831,Disconnect,09.04.2024 16:34:19 da qarzdor: 5482718.9
121206168079,Connect,09.04.2024 16:34:19 da haqdor: -49349.19
111210479072,Disconnect,09.04.2024 16:34:19 da qarzdor: 85499.41
111190105245,Connect,09.04.2024 16:34:19 da haqdor: -43825.77
121205315020,Connect,09.04.2024 16:34:19 da haqdor: -35702.22
111210116597,Disconnect,09.04.2024 16:34:20 da qarzdor: 37105.46
121205766797,Connect,09.04.2024 16:34:20 da haqdor: -59395
111190094527,Connect,09.04.2024 16:34:20 da haqdor: -76311.12
111190084307,Disconnect,09.04.2024 16:34:20 da qarzdor: 56790.04
021211174790,Connect,09.04.2024 16:34:20 da haqdor: -48863.9
121206831724,Connect,09.04.2024 16:34:20 da haqdor: -33323.2
121206814485,Connect,09.04.2024 16:34:20 da haqdor: -187216.7
121206642303,Connect,09.04.2024 16:34:20 da haqdor: -4745
121206412872,Connect,09.04.2024 16:34:20 da haqdor: -121580.84
121205416272,Connect,09.04.2024 16:34:20 da haqdor: -59010
021191082408,Connect,09.04.2024 16:34:20 da haqdor: -110978.59
201920062173,Connect,09.04.2024 16:34:20 da haqdor: -49346.94
121206225853,Disconnect,09.04.2024 16:34:20 da qarzdor: 109.84
EX-2238796,Connect,09.04.2024 16:34:20 da haqdor: -52594.9
111200123266,Connect,09.04.2024 16:34:20 da haqdor: -26945.54
111210161264,Connect,09.04.2024 16:34:20 da haqdor: -38965.23
121205366583,Connect,09.04.2024 16:34:20 da haqdor: -94642.14
EX-2819727,Connect,09.04.2024 16:34:20 da haqdor: -7634.12
111210392859,Disconnect,09.04.2024 16:34:20 da qarzdor: 4364.03
121205037612,Connect,09.04.2024 16:34:20 da haqdor: -67632.1
121205298701,Connect,09.04.2024 16:34:21 da haqdor: -29148.42
111200576752,Connect,09.04.2024 16:34:21 da haqdor: -29452.86
EX-2791525,Connect,09.04.2024 16:34:21 da haqdor: -14129.78
111190196730,Connect,09.04.2024 16:34:21 da haqdor: -96284.08
113210067052,Disconnect,09.04.2024 16:34:21 da qarzdor: 8489552.54
EX-2681641,Connect,09.04.2024 16:34:21 da haqdor: -26636.98
EX-2790874,Connect,09.04.2024 16:34:21 da haqdor: -97446.16
111200725414,Connect,09.04.2024 16:34:21 da haqdor: -136760.53
021198166058,Connect,09.04.2024 16:34:21 da haqdor: -64694.24
021190435912,Connect,09.04.2024 16:34:21 da haqdor: -12889.92
121206157892,Connect,09.04.2024 16:34:21 da haqdor: -46200.61
111200563789,Disconnect,09.04.2024 16:34:21 da qarzdor: 2139404.66
111190281067,Connect,09.04.2024 16:34:21 da haqdor: -243710.24
111190065520,Disconnect,09.04.2024 16:34:21 da qarzdor: 1848098.51
111220092106,Connect,09.04.2024 16:34:21 da haqdor: -11629.34
111210387236,Connect,09.04.2024 16:34:21 da haqdor: -63961.99
111190204101,Connect,09.04.2024 16:34:21 da haqdor: -15509.47
121206678570,Connect,09.04.2024 16:34:21 da haqdor: -64268.82
EX-2852949,Connect,09.04.2024 16:34:21 da haqdor: -93154.12
021190590157,Connect,09.04.2024 16:34:22 da haqdor: -81236.08
111200453961,Connect,09.04.2024 16:34:22 da haqdor: -98438
113210029673,Disconnect,09.04.2024 16:34:22 da qarzdor: 103030.2
111190099928,Disconnect,09.04.2024 16:34:22 da qarzdor: 103869.75
EX-3602454,Connect,09.04.2024 16:34:22 da haqdor: -67101.25
EX-2383920,Connect,09.04.2024 16:34:22 da haqdor: -68189.59
021198037511,Connect,09.04.2024 16:34:22 da haqdor: -9698.99
121206551500,Connect,09.04.2024 16:34:22 da haqdor: -14865
021190314858,Connect,09.04.2024 16:34:22 da haqdor: -264663.8
111230252051,Disconnect,09.04.2024 16:34:22 da qarzdor: 356.81
111190372839,Connect,09.04.2024 16:34:22 da haqdor: -95507.51
111200975873,Disconnect,09.04.2024 16:34:22 da qarzdor: 189569.62
121205212508,Connect,09.04.2024 16:34:22 da haqdor: -10307.78
111210809251,Disconnect,09.04.2024 16:34:22 da qarzdor: 102735
121205107233,Disconnect,09.04.2024 16:34:22 da qarzdor: 533.7
111200685869,Connect,09.04.2024 16:34:22 da haqdor: -380.4
111190189569,Connect,09.04.2024 16:34:23 da haqdor: -63279.67
111190269063,Connect,09.04.2024 16:34:23 da haqdor: -56729.63
111210229804,Disconnect,09.04.2024 16:34:23 da qarzdor: 439399.93
111200717124,Disconnect,09.04.2024 16:34:23 da qarzdor: 122647.5
111220121674,Disconnect,09.04.2024 16:34:23 da qarzdor: 367912.57
111200827794,Disconnect,09.04.2024 16:34:23 da qarzdor: 13413976.22
021190887105,Connect,09.04.2024 16:34:23 da haqdor: -33071.08
021218333478,Connect,09.04.2024 16:34:23 da haqdor: -98010.13
021221190853,Connect,09.04.2024 16:34:23 da haqdor: -30317.67
111200615580,Connect,09.04.2024 16:34:23 da haqdor: -21886.84
111200611098,Connect,09.04.2024 16:34:23 da haqdor: -67578.97
111200110252,Connect,09.04.2024 16:34:23 da haqdor: -32726.07
111210182551,Connect,09.04.2024 16:34:23 da haqdor: -87022.8
111200955104,Connect,09.04.2024 16:34:23 da haqdor: -132189.7
111210298357,Connect,09.04.2024 16:34:23 da haqdor: -60393.17
111200428467,Connect,09.04.2024 16:34:23 da haqdor: -47733.13
111200816432,Disconnect,09.04.2024 16:34:23 da qarzdor: 1600020.96
111201085474,Disconnect,09.04.2024 16:34:24 da qarzdor: 64915.99
111200979351,Connect,09.04.2024 16:34:24 da haqdor: -45806.88
111200618122,Connect,09.04.2024 16:34:24 da haqdor: -66002.3
111210114707,Connect,09.04.2024 16:34:24 da haqdor: -34807
111200951336,Connect,09.04.2024 16:34:24 da haqdor: -9430.5
111210326143,Disconnect,09.04.2024 16:34:24 da qarzdor: 245297.02
111200585500,Disconnect,09.04.2024 16:34:24 da qarzdor: 267701.45
111200654469,Connect,09.04.2024 16:34:24 da haqdor: -79579.48
111200751511,Disconnect,09.04.2024 16:34:24 da qarzdor: 16319.1
121205634134,Connect,09.04.2024 16:34:24 da haqdor: -64380
111210034654,Disconnect,09.04.2024 16:34:24 da qarzdor: 88897.53
111200839915,Connect,09.04.2024 16:34:24 da haqdor: -20394.14
111210167443,Disconnect,09.04.2024 16:34:24 da qarzdor: 33352.62
111210287399,Disconnect,09.04.2024 16:34:24 da qarzdor: 46283.95
021191043575,Connect,09.04.2024 16:34:24 da haqdor: -15263.27
021190581326,Connect,09.04.2024 16:34:25 da haqdor: -6831.15
111210633396,Disconnect,09.04.2024 16:34:25 da qarzdor: 39435.61
121206092700,Disconnect,09.04.2024 16:34:25 da qarzdor: 2287.29
111190004579,Connect,09.04.2024 16:34:25 da haqdor: -25336.78
111200627084,Disconnect,09.04.2024 16:34:25 da qarzdor: 112176.78
121206694201,Connect,09.04.2024 16:34:25 da haqdor: -134639.38
111200442555,Disconnect,09.04.2024 16:34:25 da qarzdor: 179578.87
021218367511,Connect,09.04.2024 16:34:25 da haqdor: -88390.23
021180195269,Connect,09.04.2024 16:34:25 da haqdor: -176365
021198257844,Connect,09.04.2024 16:34:25 da haqdor: -59327.85
EX-3479500,Disconnect,09.04.2024 16:34:25 da qarzdor: 8795.11
121205187727,Connect,09.04.2024 16:34:25 da haqdor: -48006.92
