METER_NO,TASK,REASON
111190072243,Disconnect,16.04.2024 17:30:43 da qarzdor: 5072987.34
021190534680,Disconnect,16.04.2024 17:30:43 da qarzdor: 9441.59
111200318511,Disconnect,16.04.2024 17:30:43 da qarzdor: 1684774.05
111210029229,Connect,16.04.2024 17:30:43 da haqdor: -54860
111201054029,Connect,16.04.2024 17:30:43 da haqdor: -35302.53
EX-3242714,Disconnect,16.04.2024 17:30:43 da qarzdor: 648462.25
111200280826,Disconnect,16.04.2024 17:30:43 da qarzdor: 464485.67
123200483810,Disconnect,16.04.2024 17:30:43 da qarzdor: 23129.79
111210332785,Connect,16.04.2024 17:30:43 da haqdor: -6181.95
111200199238,Connect,16.04.2024 17:30:43 da haqdor: -35176.95
EX-3567266,Disconnect,16.04.2024 17:30:43 da qarzdor: 26416.12
113210003646,Disconnect,16.04.2024 17:30:43 da qarzdor: 1736862.3
111210276960,Disconnect,16.04.2024 17:30:43 da qarzdor: 70888.98
111190171030,Disconnect,16.04.2024 17:30:43 da qarzdor: 277.15
111200921103,Disconnect,16.04.2024 17:30:44 da qarzdor: 1945.36
121206795597,Disconnect,16.04.2024 17:30:44 da qarzdor: 982.3
121205103403,Disconnect,16.04.2024 17:30:44 da qarzdor: 26893.01
021190398841,Connect,16.04.2024 17:30:44 da haqdor: -48924.4
021198114787,Disconnect,16.04.2024 17:30:44 da qarzdor: 4855.92
111200280394,Connect,16.04.2024 17:30:44 da haqdor: -33135.7
023190018834,Disconnect,16.04.2024 17:30:44 da qarzdor: 50998.49
111210278950,Disconnect,16.04.2024 17:30:44 da qarzdor: 71156.85
121205525167,Connect,16.04.2024 17:30:44 da haqdor: -59598.9
111210277810,Connect,16.04.2024 17:30:44 da haqdor: -9377.66
111210414475,Connect,16.04.2024 17:30:44 da haqdor: -6814.16
111210363976,Connect,16.04.2024 17:30:44 da haqdor: -3369.7
111210061776,Connect,16.04.2024 17:30:44 da haqdor: -7936.44
111201119952,Connect,16.04.2024 17:30:44 da haqdor: -26932.4
111201054467,Connect,16.04.2024 17:30:44 da haqdor: -87507.79
111210329236,Connect,16.04.2024 17:30:44 da haqdor: -5596.11
111210291619,Connect,16.04.2024 17:30:44 da haqdor: -3345.89
111220056003,Connect,16.04.2024 17:30:44 da haqdor: -805.4
EX-3588116,Disconnect,16.04.2024 17:30:44 da qarzdor: 941020.85
111210011682,Connect,16.04.2024 17:30:44 da haqdor: -47127.16
021180074659,Connect,16.04.2024 17:30:44 da haqdor: -1296.05
021198272384,Connect,16.04.2024 17:30:45 da haqdor: -34569.98
021190349859,Connect,16.04.2024 17:30:45 da haqdor: -62092.9
021180047903,Connect,16.04.2024 17:30:45 da haqdor: -4182
021190678028,Disconnect,16.04.2024 17:30:45 da qarzdor: 3455567.13
021190234309,Disconnect,16.04.2024 17:30:45 da qarzdor: 119.7
021198200154,Connect,16.04.2024 17:30:45 da haqdor: -2610
021160013900,Connect,16.04.2024 17:30:45 da haqdor: -4859.5
021198200685,Connect,16.04.2024 17:30:45 da haqdor: -4650
021191052683,Connect,16.04.2024 17:30:45 da haqdor: -71543.67
021190717289,Connect,16.04.2024 17:30:45 da haqdor: -3684.17
021191049585,Connect,16.04.2024 17:30:45 da haqdor: -1391.65
021190554607,Disconnect,16.04.2024 17:30:45 da qarzdor: 0
021230012824,Connect,16.04.2024 17:30:45 da haqdor: -1.4
021198077886,Connect,16.04.2024 17:30:45 da haqdor: -117489.72
021190552680,Connect,16.04.2024 17:30:45 da haqdor: -16232
021190411964,Connect,16.04.2024 17:30:45 da haqdor: -51196.7
021198032127,Connect,16.04.2024 17:30:45 da haqdor: -173243.87
021190233927,Connect,16.04.2024 17:30:45 da haqdor: -3104.6
021180052149,Connect,16.04.2024 17:30:46 da haqdor: -48144.52
021198257633,Connect,16.04.2024 17:30:46 da haqdor: -81730.02
021180142695,Connect,16.04.2024 17:30:46 da haqdor: -12460
021221193262,Disconnect,16.04.2024 17:30:46 da qarzdor: 826.66
021198261335,Disconnect,16.04.2024 17:30:46 da qarzdor: 18489
021190821522,Disconnect,16.04.2024 17:30:46 da qarzdor: 70995.31
021190815590,Connect,16.04.2024 17:30:46 da haqdor: -31458.06
021190537993,Connect,16.04.2024 17:30:46 da haqdor: -3233.63
021190339541,Connect,16.04.2024 17:30:46 da haqdor: -2586.39
021191017371,Connect,16.04.2024 17:30:46 da haqdor: -24603.9
021230000617,Connect,16.04.2024 17:30:46 da haqdor: -102704.96
023190009113,Connect,16.04.2024 17:30:46 da haqdor: -22366.12
021198258115,Connect,16.04.2024 17:30:46 da haqdor: -17320.39
EX-3381600,Connect,16.04.2024 17:30:46 da haqdor: -128526.33
EX-3594376,Connect,16.04.2024 17:30:46 da haqdor: -40403.3
EX-3139885,Disconnect,16.04.2024 17:30:46 da qarzdor: 25233.73
111210849173,Connect,16.04.2024 17:30:46 da haqdor: -148694.85
111230263732,Disconnect,16.04.2024 17:30:46 da qarzdor: 0
021180129939,Connect,16.04.2024 17:30:46 da haqdor: -51053.37
021190410863,Disconnect,16.04.2024 17:30:46 da qarzdor: 9191630.2
021180140318,Connect,16.04.2024 17:30:47 da haqdor: -3459.75
021230045600,Disconnect,16.04.2024 17:30:47 da qarzdor: 238060.89
021180047154,Connect,16.04.2024 17:30:47 da haqdor: -14948.8
021230310274,Disconnect,16.04.2024 17:30:47 da qarzdor: 5403.84
021190241591,Disconnect,16.04.2024 17:30:47 da qarzdor: 7418979.8
021169003269,Disconnect,16.04.2024 17:30:47 da qarzdor: 15644.73
021198030400,Disconnect,16.04.2024 17:30:47 da qarzdor: 11704.79
021190691180,Disconnect,16.04.2024 17:30:47 da qarzdor: 2287799.35
021191020319,Disconnect,16.04.2024 17:30:47 da qarzdor: 337851.37
021190237876,Connect,16.04.2024 17:30:47 da haqdor: -1103.32
021198204246,Connect,16.04.2024 17:30:47 da haqdor: -11731.27
021191020334,Connect,16.04.2024 17:30:47 da haqdor: -2937.21
021198080665,Connect,16.04.2024 17:30:47 da haqdor: -7855.2
021180074616,Connect,16.04.2024 17:30:47 da haqdor: -19940.62
021230312187,Disconnect,16.04.2024 17:30:47 da qarzdor: 3728.83
021190529598,Disconnect,16.04.2024 17:30:47 da qarzdor: 23288.09
023190005520,Disconnect,16.04.2024 17:30:47 da qarzdor: 6758155.59
021191048107,Connect,16.04.2024 17:30:47 da haqdor: -1810
021190235010,Connect,16.04.2024 17:30:47 da haqdor: -34775.1
021190394196,Connect,16.04.2024 17:30:47 da haqdor: -29801.3
021230048571,Disconnect,16.04.2024 17:30:47 da qarzdor: 0
021190413539,Connect,16.04.2024 17:30:47 da haqdor: -12628.81
021198262151,Disconnect,16.04.2024 17:30:48 da qarzdor: 2739469.29
111220069753,Disconnect,16.04.2024 17:30:48 da qarzdor: 5605
111210773635,Disconnect,16.04.2024 17:30:48 da qarzdor: 233520.66
111230206690,Disconnect,16.04.2024 17:30:48 da qarzdor: 79657.44
021190532606,Connect,16.04.2024 17:30:48 da haqdor: -586.06
021190714908,Disconnect,16.04.2024 17:30:48 da qarzdor: 776.82
121206446669,Disconnect,16.04.2024 17:30:48 da qarzdor: 906909.37
111210488560,Disconnect,16.04.2024 17:30:48 da qarzdor: 7892.13
111201070505,Connect,16.04.2024 17:30:48 da haqdor: -100860.01
111200665455,Connect,16.04.2024 17:30:48 da haqdor: -27968.32
111200720650,Connect,16.04.2024 17:30:48 da haqdor: -4926.72
111210013627,Connect,16.04.2024 17:30:48 da haqdor: -12876.99
111200982576,Connect,16.04.2024 17:30:48 da haqdor: -799.45
111210176267,Connect,16.04.2024 17:30:48 da haqdor: -24955.15
111200964221,Connect,16.04.2024 17:30:48 da haqdor: -8451.35
111200671093,Connect,16.04.2024 17:30:48 da haqdor: -7611.85
111200847392,Connect,16.04.2024 17:30:48 da haqdor: -37948.02
111220146774,Disconnect,16.04.2024 17:30:48 da qarzdor: 19955.72
021190683997,Disconnect,16.04.2024 17:30:49 da qarzdor: 2845.42
111200673989,Connect,16.04.2024 17:30:49 da haqdor: -101441.44
111200753004,Connect,16.04.2024 17:30:49 da haqdor: -19678.06
111210328085,Connect,16.04.2024 17:30:49 da haqdor: -4595.32
111200892237,Connect,16.04.2024 17:30:49 da haqdor: -12927.69
021190440423,Connect,16.04.2024 17:30:49 da haqdor: -101991.88
021191049863,Disconnect,16.04.2024 17:30:49 da qarzdor: 8533871.58
021190688261,Disconnect,16.04.2024 17:30:49 da qarzdor: 156.42
021190821578,Disconnect,16.04.2024 17:30:49 da qarzdor: 63865.19
021198029673,Connect,16.04.2024 17:30:49 da haqdor: -223.84
021168004991,Connect,16.04.2024 17:30:49 da haqdor: -31420.3
111230224203,Disconnect,16.04.2024 17:30:49 da qarzdor: 12.4
111210064322,Connect,16.04.2024 17:30:49 da haqdor: -11414.87
111210881693,Disconnect,16.04.2024 17:30:49 da qarzdor: 4062133.55
111210081365,Disconnect,16.04.2024 17:30:49 da qarzdor: 598479.89
111190022429,Disconnect,16.04.2024 17:30:49 da qarzdor: 305970.12
111200397350,Disconnect,16.04.2024 17:30:49 da qarzdor: 1340498.98
021190834662,Disconnect,16.04.2024 17:30:49 da qarzdor: 36.45
023198014067,Disconnect,16.04.2024 17:30:50 da qarzdor: 5893.02
121206636797,Disconnect,16.04.2024 17:30:50 da qarzdor: 2287274.08
113210082710,Disconnect,16.04.2024 17:30:50 da qarzdor: 620344.55
121205153539,Disconnect,16.04.2024 17:30:50 da qarzdor: 3040.59
111220185190,Disconnect,16.04.2024 17:30:50 da qarzdor: 1322672.98
021190345993,Connect,16.04.2024 17:30:50 da haqdor: -23470
111200323939,Disconnect,16.04.2024 17:30:50 da qarzdor: 476920.93
111210514595,Disconnect,16.04.2024 17:30:50 da qarzdor: 158822.87
111190262545,Disconnect,16.04.2024 17:30:50 da qarzdor: 89537.21
111200442055,Disconnect,16.04.2024 17:30:50 da qarzdor: 868.82
111200313438,Disconnect,16.04.2024 17:30:50 da qarzdor: 293927.77
111210246937,Disconnect,16.04.2024 17:30:50 da qarzdor: 599.1
111200570278,Disconnect,16.04.2024 17:30:50 da qarzdor: 172941.5
EX-2602296,Connect,16.04.2024 17:30:50 da haqdor: -87904.83
111200042357,Connect,16.04.2024 17:30:50 da haqdor: -17926.57
EX-2222949,Connect,16.04.2024 17:30:50 da haqdor: -41776.26
EX-3140938,Connect,16.04.2024 17:30:50 da haqdor: -88585
111190345957,Disconnect,16.04.2024 17:30:50 da qarzdor: 347398.09
111210295294,Connect,16.04.2024 17:30:50 da haqdor: -39077.62
111200291732,Disconnect,16.04.2024 17:30:51 da qarzdor: 1570226.78
201820038191,Disconnect,16.04.2024 17:30:51 da qarzdor: 768228.01
EX-3145260,Disconnect,16.04.2024 17:30:51 da qarzdor: 270560.02
EX-2874239,Disconnect,16.04.2024 17:30:51 da qarzdor: 954.16
021190927707,Connect,16.04.2024 17:30:51 da haqdor: -123448.37
021190688724,Disconnect,16.04.2024 17:30:51 da qarzdor: 17874.06
111220146865,Connect,16.04.2024 17:30:51 da haqdor: -6494.4
111210402270,Connect,16.04.2024 17:30:51 da haqdor: -9014.77
201940010267,Disconnect,16.04.2024 17:30:51 da qarzdor: 13282.27
111200666080,Connect,16.04.2024 17:30:51 da haqdor: -109361.08
111210058136,Connect,16.04.2024 17:30:51 da haqdor: -8065.52
111210093664,Connect,16.04.2024 17:30:51 da haqdor: -5513.56
021190394159,Connect,16.04.2024 17:30:51 da haqdor: -58363.05
021230004448,Disconnect,16.04.2024 17:30:51 da qarzdor: 105518.87
021190819256,Connect,16.04.2024 17:30:51 da haqdor: -2009.49
021221193834,Connect,16.04.2024 17:30:51 da haqdor: -3114.99
021190246688,Connect,16.04.2024 17:30:51 da haqdor: -25205
021190820491,Disconnect,16.04.2024 17:30:51 da qarzdor: 397182.28
021198270158,Disconnect,16.04.2024 17:30:51 da qarzdor: 1173732.94
021230047844,Connect,16.04.2024 17:30:51 da haqdor: -50799.33
021191057610,Connect,16.04.2024 17:30:51 da haqdor: -1326.17
021230000368,Disconnect,16.04.2024 17:30:52 da qarzdor: 0
021221202172,Disconnect,16.04.2024 17:30:52 da qarzdor: 24140.19
021190529079,Connect,16.04.2024 17:30:52 da haqdor: -20.44
021198088886,Connect,16.04.2024 17:30:52 da haqdor: -53897.34
021190243811,Connect,16.04.2024 17:30:52 da haqdor: -4921.56
021190243855,Connect,16.04.2024 17:30:52 da haqdor: -4761.38
021190357196,Connect,16.04.2024 17:30:52 da haqdor: -33999.66
023190056882,Disconnect,16.04.2024 17:30:52 da qarzdor: 536836.88
021190681772,Disconnect,16.04.2024 17:30:52 da qarzdor: 177404.78
021198264068,Connect,16.04.2024 17:30:52 da haqdor: -43549.05
021230309745,Disconnect,16.04.2024 17:30:52 da qarzdor: 26081.73
021190552380,Connect,16.04.2024 17:30:52 da haqdor: -52412.3
023190012733,Disconnect,16.04.2024 17:30:52 da qarzdor: 5643.58
021190325494,Connect,16.04.2024 17:30:52 da haqdor: -16124.71
021180075556,Connect,16.04.2024 17:30:52 da haqdor: -51394
021190804803,Disconnect,16.04.2024 17:30:52 da qarzdor: 1162556.62
021190554378,Connect,16.04.2024 17:30:52 da haqdor: -41592.98
021190550302,Connect,16.04.2024 17:30:52 da haqdor: -84616.04
021190715437,Disconnect,16.04.2024 17:30:52 da qarzdor: 1073598.65
111210860716,Connect,16.04.2024 17:30:52 da haqdor: -12498.58
021198077232,Connect,16.04.2024 17:30:52 da haqdor: -31079.04
021190333354,Disconnect,16.04.2024 17:30:52 da qarzdor: 1815868.55
021230010688,Disconnect,16.04.2024 17:30:53 da qarzdor: 1740304.18
EX-3138160,Disconnect,16.04.2024 17:30:53 da qarzdor: 81490.26
111200194253,Connect,16.04.2024 17:30:53 da haqdor: -30233.23
111190333400,Connect,16.04.2024 17:30:53 da haqdor: -13724.49
111190388293,Connect,16.04.2024 17:30:53 da haqdor: -182332.3
111200891533,Disconnect,16.04.2024 17:30:53 da qarzdor: 967626.02
111200078687,Connect,16.04.2024 17:30:53 da haqdor: -148621.01
111200969378,Connect,16.04.2024 17:30:53 da haqdor: -49683.64
021190238969,Connect,16.04.2024 17:30:53 da haqdor: -4965
023220069174,Disconnect,16.04.2024 17:30:53 da qarzdor: 701388.76
021180046133,Connect,16.04.2024 17:30:53 da haqdor: -2480.93
021190329119,Connect,16.04.2024 17:30:53 da haqdor: -53748.68
021180040993,Connect,16.04.2024 17:30:53 da haqdor: -51644.3
021190338099,Connect,16.04.2024 17:30:53 da haqdor: -2229.79
021190355649,Disconnect,16.04.2024 17:30:53 da qarzdor: 69547.27
021190551122,Connect,16.04.2024 17:30:53 da haqdor: -23506.72
021198261662,Connect,16.04.2024 17:30:54 da haqdor: -101306.59
021190236158,Connect,16.04.2024 17:30:54 da haqdor: -17147.42
021160012566,Connect,16.04.2024 17:30:54 da haqdor: -112167
021190549202,Connect,16.04.2024 17:30:54 da haqdor: -2002.84
021190232496,Connect,16.04.2024 17:30:54 da haqdor: -3166.69
021191015348,Connect,16.04.2024 17:30:54 da haqdor: -23506.22
021198270494,Connect,16.04.2024 17:30:54 da haqdor: -69250.5
021198086027,Connect,16.04.2024 17:30:54 da haqdor: -32778
021190339453,Disconnect,16.04.2024 17:30:54 da qarzdor: 582694.03
021190815405,Disconnect,16.04.2024 17:30:54 da qarzdor: 43351.61
021198075786,Connect,16.04.2024 17:30:54 da haqdor: -21788.75
021198204209,Disconnect,16.04.2024 17:30:54 da qarzdor: 20.86
021190444021,Connect,16.04.2024 17:30:54 da haqdor: -16260.01
021190678543,Disconnect,16.04.2024 17:30:54 da qarzdor: 1797868.27
021190244634,Connect,16.04.2024 17:30:54 da haqdor: -53597.32
021180075794,Connect,16.04.2024 17:30:54 da haqdor: -4488.4
021190331341,Connect,16.04.2024 17:30:54 da haqdor: -2294.46
121206578193,Connect,16.04.2024 17:30:54 da haqdor: -45850
021190680223,Connect,16.04.2024 17:30:54 da haqdor: -3148.7
021198257744,Connect,16.04.2024 17:30:54 da haqdor: -3017.23
021190677390,Connect,16.04.2024 17:30:55 da haqdor: -39599.11
021218348194,Disconnect,16.04.2024 17:30:55 da qarzdor: 763.56
EX-2251803,Connect,16.04.2024 17:30:55 da haqdor: -69943.69
121206017083,Disconnect,16.04.2024 17:30:55 da qarzdor: 89701.3
111210663917,Disconnect,16.04.2024 17:30:55 da qarzdor: 95491.78
111210428007,Connect,16.04.2024 17:30:55 da haqdor: -7467.67
111210407249,Connect,16.04.2024 17:30:55 da haqdor: -11642.78
111201068999,Connect,16.04.2024 17:30:55 da haqdor: -9446.76
111200666118,Connect,16.04.2024 17:30:55 da haqdor: -57938.27
111200939153,Connect,16.04.2024 17:30:55 da haqdor: -106380.55
111220196126,Connect,16.04.2024 17:30:55 da haqdor: -45764.11
111210293600,Connect,16.04.2024 17:30:55 da haqdor: -6750.37
111220175701,Connect,16.04.2024 17:30:55 da haqdor: -88370.15
111220130581,Disconnect,16.04.2024 17:30:55 da qarzdor: 29795
111230248852,Connect,16.04.2024 17:30:55 da haqdor: -55545
111220159643,Connect,16.04.2024 17:30:55 da haqdor: -39006.03
121206837525,Connect,16.04.2024 17:30:56 da haqdor: -43916
121206837572,Connect,16.04.2024 17:30:56 da haqdor: -57781.78
021230008443,Disconnect,16.04.2024 17:30:56 da qarzdor: 295
021198091408,Connect,16.04.2024 17:30:56 da haqdor: -83195
021191056980,Connect,16.04.2024 17:30:56 da haqdor: -3492.13
021160013006,Connect,16.04.2024 17:30:56 da haqdor: -122198.62
021230043619,Connect,16.04.2024 17:30:56 da haqdor: -50000.38
111220072015,Disconnect,16.04.2024 17:30:56 da qarzdor: 5375785.81
111210233446,Connect,16.04.2024 17:30:56 da haqdor: -18145
EX-2346180,Connect,16.04.2024 17:30:56 da haqdor: -13640.83
111190070023,Disconnect,16.04.2024 17:30:56 da qarzdor: 216153
111200315355,Disconnect,16.04.2024 17:30:56 da qarzdor: 3189672.44
021190536854,Connect,16.04.2024 17:30:56 da haqdor: -895
111220123860,Disconnect,16.04.2024 17:30:56 da qarzdor: 28119.5
111200414558,Connect,16.04.2024 17:30:56 da haqdor: -87425.51
111210804933,Disconnect,16.04.2024 17:30:56 da qarzdor: 46269.45
111200622397,Disconnect,16.04.2024 17:30:56 da qarzdor: 37653.46
021230051961,Disconnect,16.04.2024 17:30:56 da qarzdor: 1098424.83
111220078002,Disconnect,16.04.2024 17:30:56 da qarzdor: 33418.27
111210125044,Disconnect,16.04.2024 17:30:56 da qarzdor: 13193.14
021230052197,Disconnect,16.04.2024 17:30:56 da qarzdor: 4145216.46
111210163054,Connect,16.04.2024 17:30:57 da haqdor: -15693
121205723860,Connect,16.04.2024 17:30:57 da haqdor: -54786.1
121205281724,Disconnect,16.04.2024 17:30:57 da qarzdor: 447
EX-3247702,Connect,16.04.2024 17:30:57 da haqdor: -48728.51
021198157253,Disconnect,16.04.2024 17:30:57 da qarzdor: 294.91
021190895998,Disconnect,16.04.2024 17:30:57 da qarzdor: 672.95
121205449460,Disconnect,16.04.2024 17:30:57 da qarzdor: 2265.76
121206592686,Connect,16.04.2024 17:30:57 da haqdor: -70045.56
111210124695,Disconnect,16.04.2024 17:30:57 da qarzdor: 3888.9
121205423551,Disconnect,16.04.2024 17:30:57 da qarzdor: 15121.5
111200659179,Connect,16.04.2024 17:30:57 da haqdor: -24690.11
EX-3486899,Connect,16.04.2024 17:30:57 da haqdor: -48931.4
111200629605,Disconnect,16.04.2024 17:30:57 da qarzdor: 1453587.08
111210792565,Disconnect,16.04.2024 17:30:57 da qarzdor: 93313.44
121206165252,Disconnect,16.04.2024 17:30:57 da qarzdor: 232.89
021198106574,Disconnect,16.04.2024 17:30:57 da qarzdor: 11155.25
021218392003,Disconnect,16.04.2024 17:30:57 da qarzdor: 1300.7
111201011306,Disconnect,16.04.2024 17:30:57 da qarzdor: 10950.42
111210804933,Disconnect,16.04.2024 17:30:57 da qarzdor: 46269.45
111200071181,Disconnect,16.04.2024 17:30:57 da qarzdor: 26849.67
021190703645,Disconnect,16.04.2024 17:30:57 da qarzdor: 144.88
111200257739,Disconnect,16.04.2024 17:30:57 da qarzdor: 815315
111210327684,Connect,16.04.2024 17:30:57 da haqdor: -120518.32
111220184745,Disconnect,16.04.2024 17:30:58 da qarzdor: 325046.93
111210099055,Connect,16.04.2024 17:30:58 da haqdor: -38125.95
111190337652,Disconnect,16.04.2024 17:30:58 da qarzdor: 41721.54
EX-3591301,Connect,16.04.2024 17:30:58 da haqdor: -67615.55
111210225889,Connect,16.04.2024 17:30:58 da haqdor: -46604.17
123200509719,Disconnect,16.04.2024 17:30:58 da qarzdor: 656.08
EX-3566446,Disconnect,16.04.2024 17:30:58 da qarzdor: 2475391.03
111220085612,Disconnect,16.04.2024 17:30:58 da qarzdor: 29921.4
111210340912,Connect,16.04.2024 17:30:58 da haqdor: -6396.48
111210369018,Connect,16.04.2024 17:30:58 da haqdor: -96665.64
111210097343,Connect,16.04.2024 17:30:58 da haqdor: -3909.71
EX-3387625,Disconnect,16.04.2024 17:30:58 da qarzdor: 92433.22
111200679618,Connect,16.04.2024 17:30:58 da haqdor: -37550.7
021190328780,Connect,16.04.2024 17:30:58 da haqdor: -3980.68
021190340190,Connect,16.04.2024 17:30:58 da haqdor: -4910
021190241173,Connect,16.04.2024 17:30:58 da haqdor: -131833.51
021180045164,Connect,16.04.2024 17:30:58 da haqdor: -22766.25
021230044343,Disconnect,16.04.2024 17:30:58 da qarzdor: 987873.15
021198074261,Disconnect,16.04.2024 17:30:59 da qarzdor: 2717804.33
021180049733,Disconnect,16.04.2024 17:30:59 da qarzdor: 14211.62
021180139705,Connect,16.04.2024 17:30:59 da haqdor: -1325
021190548886,Connect,16.04.2024 17:30:59 da haqdor: -953.52
021230307677,Connect,16.04.2024 17:30:59 da haqdor: -23031.71
021191019041,Disconnect,16.04.2024 17:30:59 da qarzdor: 3184.5
021198204206,Connect,16.04.2024 17:30:59 da haqdor: -1896.4
021199007176,Disconnect,16.04.2024 17:30:59 da qarzdor: 247866.8
021190275702,Disconnect,16.04.2024 17:30:59 da qarzdor: 12080191.63
021190406528,Connect,16.04.2024 17:30:59 da haqdor: -1618.41
021230051419,Connect,16.04.2024 17:30:59 da haqdor: -20999.11
021198087095,Disconnect,16.04.2024 17:30:59 da qarzdor: 2928784.84
021191020445,Connect,16.04.2024 17:30:59 da haqdor: -117.34
021190336582,Connect,16.04.2024 17:30:59 da haqdor: -4576.3
